buy,313,6,9.0,509.77283602474904,-4607.955524222742
buy,343,6,9.0,510.8070876430907,-4617.263788787816
sell,375,6,27.0,507.98524517460993,13695.601619714467
buy,7,7,10.0,493.26382467462884,-4952.638246746288
buy,37,7,9.0,501.73484691203976,-4535.613622208358
buy,71,7,10.0,476.6985441520315,-4786.985441520315
buy,102,7,10.0,483.1806945848733,-4851.806945848733
buy,133,7,10.0,458.02912624222415,-4600.291262422242
buy,163,7,11.0,438.2116197985922,-4840.327817784514
buy,194,7,11.0,443.45916938783716,-4898.050863266209
sell,225,7,71.0,451.606103795655,32044.033369491503
buy,285,7,11.0,421.93514339857154,-4661.286577384287
buy,315,7,11.0,415.5572841290037,-4591.13012541904
buy,345,7,11.0,418.44860032439107,-4622.934603568302
buy,375,7,12.0,388.5335309275595,-4682.4023711307145
sell,399,7,45.0,388.58335039219867,17466.25076764894
buy,76,8,9.0,514.1597400264711,-4647.43766023824
sell,107,8,9.0,508.55344887754745,4556.981039897927
buy,197,8,9.0,498.68609684821246,-4508.1748716339125
sell,227,8,9.0,481.9243179294641,4317.318861365177
buy,288,8,10.0,478.4807908187075,-4804.807908187075
buy,319,8,10.0,477.468619860085,-4794.68619860085
sell,350,8,20.0,474.9712968122744,9479.425936245487
buy,380,8,10.0,478.6590637856523,-4806.590637856523
sell,399,8,10.0,473.4340177906802,4714.340177906802
buy,7,9,9.0,499.12345187528194,-4512.111066877537
buy,38,9,9.0,498.6525286029757,-4507.872757426781
buy,68,9,10.0,495.4100015168141,-4974.100015168141
buy,98,9,10.0,495.273895231648,-4972.73895231648
buy,128,9,12.0,395.06673151112585,-4760.80077813351
sell,159,9,50.0,383.7629653541574,19168.14826770787
buy,190,9,12.0,391.42935822781055,-4717.152298733727
sell,220,9,12.0,385.54822261325495,4606.57867135906
buy,250,9,13.0,382.6038750801963,-4993.850376042552
sell,280,9,13.0,392.58226558471875,5083.569452601344
buy,340,9,11.0,424.5821505066948,-4690.403655573643
buy,370,9,11.0,427.11045052688263,-4718.214955795709
sell,399,9,22.0,426.2819662351714,9358.20325717377
buy,39,10,9.0,550.8270429880959,-4977.443386892863
sell,69,10,9.0,553.3256051294017,4959.930446164615
buy,190,10,8.0,554.456574677247,-4455.652597417976
buy,220,10,9.0,541.5611466314755,-4894.05031968328
buy,250,10,9.0,538.5688439093104,-4867.1195951837935
sell,281,10,26.0,536.8282021779625,13937.533256627024
buy,311,10,9.0,531.3459016793571,-4802.1131151142135
buy,343,10,9.0,532.2748621533607,-4810.4737593802465
sell,373,10,18.0,547.0626538256105,9827.127768860988
buy,37,11,9.0,507.65987361206777,-4588.93886250861
sell,68,11,9.0,496.74213098384274,4450.679178854584
buy,159,11,9.0,509.62789941746854,-4606.651094757217
sell,193,11,9.0,511.1987378589566,4580.78864073061
buy,285,11,10.0,494.916586568411,-4969.16586568411
buy,315,11,10.0,496.04098724427865,-4980.409872442787
buy,345,11,10.0,487.87814754517035,-4898.781475451704
sell,375,11,30.0,487.6260356302273,14608.78106890682
buy,7,12,9.0,500.4435274514289,-4523.99174706286
buy,37,12,10.0,490.5466745679405,-4925.466745679405
sell,68,12,19.0,489.2437721533078,9275.631670912848
buy,191,12,10.0,497.1116485181333,-4991.116485181333
buy,223,12,10.0,496.1632100385628,-4981.632100385628
buy,253,12,10.0,495.98783479030845,-4979.878347903084
buy,283,12,10.0,489.7025280339877,-4917.025280339877
buy,314,12,10.0,485.67148567766264,-4876.714856776626
buy,344,12,10.0,476.46271229284247,-4784.627122928425
buy,374,12,10.0,471.8667143008846,-4738.667143008846
sell,399,12,70.0,479.6644309273856,33556.51016491699
buy,7,13,10.0,496.16194556173906,-4981.6194556173905
sell,37,13,10.0,490.11517946121637,4881.151794612164
buy,190,13,9.0,522.3038273128652,-4720.734445815787
buy,220,13,9.0,511.6329744004996,-4624.696769604497
buy,250,13,9.0,502.61389099398895,-4543.5250189459
buy,280,13,10.0,497.07014928959296,-4990.70149289593
buy,310,13,9.0,499.013880430917,-4511.124923878253
buy,340,13,10.0,490.3767541373858,-4923.767541373858
sell,370,13,56.0,518.9332850849338,29040.263964756294
buy,68,14,9.0,504.4499587748664,-4560.049628973798
sell,98,14,9.0,516.2469735202897,4626.222761682607
buy,128,14,9.0,500.27228573567345,-4522.450571621061
sell,158,14,9.0,500.97935270098054,4488.8141743088245
buy,253,14,9.0,504.9098136476704,-4564.1883228290335
buy,284,14,9.0,513.5918154820143,-4642.326339338129
buy,314,14,9.0,507.45392071878666,-4587.08528646908
sell,345,14,27.0,539.9883368354535,14559.685094557246
buy,375,14,9.0,538.1380334724377,-4863.242301251939
sell,399,14,9.0,542.0017441036495,4858.0156969328455
buy,7,15,10.0,497.6804422860612,-4996.804422860612
sell,37,15,10.0,496.34321852387643,4943.432185238764
buy,128,15,9.0,507.95260890650326,-4591.5734801585295
sell,158,15,9.0,511.6717149638931,4585.045434675038
buy,189,15,9.0,517.3938453142224,-4676.544607828002
sell,220,15,9.0,498.58739375383976,4467.286543784558
buy,310,15,10.0,496.0609403650733,-4980.609403650733
buy,340,15,10.0,494.6343763923467,-4966.343763923467
sell,370,15,20.0,465.66676898553317,9293.335379710663
buy,101,16,9.0,500.94567976587837,-4528.5111178929055
buy,132,16,10.0,496.44530209586264,-4984.453020958626
buy,162,16,10.0,478.4846139205092,-4804.846139205092
buy,192,16,10.0,477.78242691778763,-4797.824269177876
sell,222,16,39.0,475.30236777718864,18516.792343310357
buy,314,16,10.0,474.4814695853619,-4764.814695853619
sell,344,16,10.0,473.69113229391775,4716.911322939178
buy,374,16,10.0,457.7247956463508,-4597.247956463508
sell,399,16,10.0,463.4836287158101,4614.836287158101
buy,41,17,9.0,503.64217724671107,-4552.7795952204
buy,71,17,9.0,504.7005603843918,-4562.305043459526
buy,102,17,9.0,507.0083645927031,-4583.075281334328
sell,132,17,27.0,499.369000029331,13462.963000791937
buy,258,17,9.0,514.7369011654057,-4652.632110488651
buy,288,17,9.0,515.2823860600098,-4657.5414745400885
sell,318,17,18.0,519.3078594307541,9327.541469753574
buy,348,17,9.0,520.8693972795545,-4707.824575515991
sell,378,17,9.0,532.4632307177436,4772.169076459692
buy,67,18,9.0,506.15018969384295,-4575.351707244587
buy,97,18,9.0,503.072255029378,-4547.650295264402
sell,127,18,18.0,496.2508061634665,8912.514510942397
buy,157,18,9.0,528.5313852789172,-4776.782467510255
buy,187,18,9.0,528.3770071417882,-4775.393064276094
buy,217,18,9.0,538.9379473849282,-4870.441526464354
buy,247,18,9.0,535.6759894062665,-4841.083904656398
buy,277,18,9.0,534.7525507904477,-4832.772957114029
sell,307,18,45.0,535.8785421194175,24094.534395373787
buy,37,19,9.0,499.9839035592565,-4519.855132033308
sell,71,19,9.0,498.5082864789552,4466.574578310597
buy,162,19,9.0,533.0994526477467,-4817.895073829721
buy,194,19,9.0,529.8413870393233,-4788.57248335391
sell,226,19,18.0,535.3381909194899,9616.087436550817
buy,256,19,9.0,544.0923678983451,-4916.831311085106
sell,287,19,9.0,541.3282478829705,4851.954230946734
buy,317,19,9.0,539.9614793206233,-4879.65331388561
sell,348,19,9.0,538.7591432637975,4828.832289374177
buy,378,19,9.0,530.2212701487382,-4791.991431338643
sell,399,19,9.0,529.0906836244317,4741.8161526198855
