buy,331,6,9.0,512.027572812617,-4628.248155313553
sell,357,6,9.0,506.778062549508,4541.002562945572
buy,384,6,9.0,510.0194277429203,-4610.174849686283
sell,55,7,9.0,493.0054208113009,4417.048787301708
buy,99,7,10.0,483.9877923229925,-4859.877923229925
sell,117,7,10.0,474.32911817931836,4723.291181793184
buy,188,7,11.0,444.5203365998531,-4909.723702598384
sell,242,7,11.0,449.28810659286927,4922.169172521562
buy,243,7,11.0,451.47291449796313,-4986.202059477594
sell,251,7,11.0,444.8121954509236,4872.93414996016
buy,327,7,11.0,421.5556182476928,-4657.1118007246205
sell,346,7,11.0,412.52188829040364,4517.74077119444
sell,87,8,9.0,510.60592950831966,4575.453365574877
buy,168,8,9.0,502.2002599643996,-4539.802339679596
sell,196,8,9.0,498.6798160889278,4468.11834480035
buy,257,8,10.0,484.07753254213293,-4860.775325421329
sell,271,8,10.0,480.3241064081454,4783.241064081454
buy,356,8,10.0,481.8825463091014,-4838.825463091014
sell,390,8,10.0,474.1381637985479,4721.381637985479
sell,66,9,9.0,495.38212841476735,4438.439155732906
buy,174,9,12.0,387.14337236744615,-4665.720468409354
sell,204,9,12.0,384.84583746039834,4598.15004952478
buy,231,9,12.0,390.979561716376,-4711.754740596512
sell,247,9,12.0,384.55666596621444,4594.679991594573
buy,280,9,12.0,392.58226558471875,-4730.987187016625
sell,399,9,12.0,426.2819662351714,5095.383594822057
sell,120,10,9.0,560.965293150501,5028.687638354509
buy,335,10,9.0,532.9701447827746,-4816.731303044971
sell,350,10,9.0,527.1323405103615,4724.191064593253
buy,357,10,9.0,541.290036779869,-4891.610331018821
sell,51,11,9.0,501.9217666421904,4497.295899779713
buy,82,11,9.0,502.41699519752694,-4541.752956777743
sell,164,11,9.0,512.2662110134894,4590.395899121405
buy,203,11,9.0,511.78561324996275,-4626.070519249664
sell,207,11,9.0,510.40113588754116,4573.610222987871
buy,310,11,9.0,498.36875950093673,-4505.31883550843
sell,320,11,9.0,493.9124940287114,4425.212446258402
buy,389,11,10.0,488.5209491437724,-4905.209491437724
sell,396,11,10.0,480.9185652058752,4789.185652058752
buy,104,12,10.0,490.7522582388724,-4927.522582388724
sell,128,12,19.0,487.30486917748294,9238.792514372177
buy,134,12,10.0,490.41567491980555,-4924.156749198056
sell,144,12,10.0,490.41733859046144,4884.173385904614
buy,147,12,10.0,489.5225580306403,-4915.225580306404
sell,155,12,10.0,488.06253272280304,4860.62532722803
buy,162,12,10.0,492.6616005392183,-4946.616005392183
sell,215,12,10.0,495.1272969184821,4931.272969184821
buy,242,12,9.0,500.33500758443813,-4523.015068259943
sell,255,12,9.0,495.19724036419063,4436.775163277715
buy,384,12,10.0,477.1694290087315,-4791.6942900873155
buy,101,13,10.0,496.1165566811991,-4981.165566811991
sell,155,13,19.0,520.7775117860482,9874.772723934915
buy,186,13,9.0,525.9748758733059,-4753.773882859753
sell,198,13,9.0,522.8459757453321,4685.613781707989
buy,203,13,9.0,522.9648085179386,-4726.683276661448
sell,217,13,9.0,516.2942209550556,4626.6479885955005
buy,302,13,9.0,502.3752069072155,-4541.37686216494
sell,317,13,9.0,497.57324986564936,4458.159248790844
buy,357,13,9.0,504.8576305176169,-4563.718674658552
buy,57,14,9.0,505.2458192034611,-4567.21237283115
sell,118,14,18.0,507.0340819308314,9106.613474754966
buy,165,14,9.0,500.18797893282857,-4521.691810395457
sell,221,14,9.0,503.91568657232,4515.24117915088
buy,228,14,9.0,504.6427746636024,-4561.784971972422
sell,292,14,9.0,509.15129403073394,4562.361646276606
buy,324,14,9.0,516.5505576253963,-4668.955018628567
sell,378,14,9.0,538.3547584644607,4825.192826180146
buy,397,14,9.0,542.2508860193246,-4900.257974173922
sell,91,15,9.0,513.2777873172055,4599.500085854849
buy,167,15,9.0,510.39836975632295,-4613.585327806906
sell,169,15,9.0,509.52314086367164,4565.708267773045
buy,179,15,9.0,515.0282784343085,-4655.254505908777
sell,197,15,9.0,501.2414106626601,4491.172695963941
buy,260,15,10.0,495.3906960467047,-4973.906960467047
sell,313,15,10.0,494.7621251085923,4927.621251085922
buy,399,15,10.0,466.8577091207049,-4688.577091207049
sell,60,16,9.0,498.9746219402004,4470.771597461803
buy,102,16,9.0,501.6097065807126,-4534.487359226414
sell,122,16,9.0,500.10225897045814,4480.920330734123
buy,181,16,10.0,486.5995428685886,-4885.9954286858865
sell,191,16,10.0,479.17448525570666,4771.744852557066
buy,265,16,10.0,474.20491040874447,-4762.049104087445
sell,313,16,10.0,475.29678559580634,4732.967855958063
buy,348,16,10.0,474.94739912679034,-4769.473991267903
sell,370,16,10.0,463.9192296988371,4619.192296988371
sell,74,17,9.0,502.670252964829,4504.032276683461
buy,83,17,9.0,507.45244753564714,-4587.072027820825
sell,110,17,9.0,503.9873276552776,4515.885948897499
buy,202,17,10.0,493.5317189800278,-4955.317189800278
sell,261,17,10.0,515.5565481115408,5135.565481115408
buy,289,17,9.0,514.6619030723052,-4651.957127650747
sell,293,17,9.0,514.4697357188782,4610.227621469903
buy,317,17,9.0,516.1940346982517,-4665.7463122842655
sell,62,18,9.0,508.5675143365619,4557.107629029057
buy,135,18,9.0,512.370158138382,-4631.331423245438
sell,235,18,9.0,535.2450840570827,4797.205756513745
buy,262,18,9.0,536.4895091423732,-4848.405582281359
sell,278,18,9.0,534.1217452564899,4787.095707308409
buy,282,18,9.0,535.9164961217481,-4843.248465095733
sell,284,18,9.0,533.9748189963292,4785.773370966963
buy,296,18,9.0,535.5677794076261,-4840.110014668635
sell,298,18,9.0,534.9843734883092,4794.859361394782
buy,315,18,9.0,537.8386712748074,-4860.5480414732665
buy,81,19,9.0,499.16198686492254,-4512.457881784303
sell,171,19,18.0,529.8428297386281,9517.170935295306
buy,210,19,9.0,533.8636978405807,-4824.773280565227
sell,271,19,9.0,543.2734768573088,4869.461291715779
buy,298,19,9.0,545.4874538025776,-4929.387084223199
sell,315,19,9.0,541.2970367323243,4851.673330590918
buy,357,19,9.0,539.3865032743839,-4874.478529469456
sell,360,19,9.0,536.7003330193655,4810.30299717429
sell,399,3,10.0,500.9808772843656,4989.808772843656
sell,399,4,9.0,517.592410372647,4638.331693353823
sell,399,5,9.0,506.6521914249503,4539.869722824553
sell,399,6,9.0,511.1062190080699,4579.955971072629
sell,399,10,9.0,544.1821298542085,4877.639168687876
sell,399,12,10.0,479.6644309273856,4776.6443092738555
sell,399,13,9.0,532.524696795817,4772.7222711623535
sell,399,14,9.0,542.0017441036495,4858.0156969328455
sell,399,15,10.0,466.8577091207049,4648.577091207049
sell,399,17,9.0,532.3873405084996,4771.486064576497
sell,399,18,9.0,551.923426495253,4947.310838457277
